nohup: ignoring input
use_cuda: True
use_cuda: True
Loading syncnet from checkpoint: /mnt/sdb/liwen/wav2lip_288x288/checkpoints/sync_original/lipsync_expert.pth
Load checkpoint from: /mnt/sdb/liwen/wav2lip_288x288/checkpoints/sync_original/lipsync_expert.pth
Load checkpoint from: /mnt/sdb/liwen/wav2lip_288x288/checkpoints/wav2lip/sam/gen_checkpoint_384_4_000096000_2024-01-01.pth
Load optimizer state from /mnt/sdb/liwen/wav2lip_288x288/checkpoints/wav2lip/sam/gen_checkpoint_384_4_000096000_2024-01-01.pth
Load checkpoint from: /mnt/sdb/liwen/wav2lip_288x288/checkpoints/wav2lip/sam/disc_checkpoint_384_4_000096000_2024-01-01.pth
Load optimizer state from /mnt/sdb/liwen/wav2lip_288x288/checkpoints/wav2lip/sam/disc_checkpoint_384_4_000096000_2024-01-01.pth
Setting up [LPIPS] perceptual loss: trunk [alex], v[0.1], spatial [off]
Loading model from: /mnt/sdb/miniconda3/envs/wav2lip/lib/python3.8/site-packages/lpips/weights/v0.1/alex.pth
/mnt/sdb/miniconda3/envs/wav2lip/lib/python3.8/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/mnt/sdb/miniconda3/envs/wav2lip/lib/python3.8/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=AlexNet_Weights.IMAGENET1K_V1`. You can also use `weights=AlexNet_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
Step 100098 | L1: 0.1008 | Vgg: 0.1843 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.865e-09, Real: 3.443e-09 | Load: 0.02521, Train: 0.5722
Step 100099 | L1: 0.1008 | Vgg: 0.1843 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.863e-09, Real: 3.442e-09 | Load: 0.02845, Train: 0.4506
Step 100100 | L1: 0.1008 | Vgg: 0.1843 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.861e-09, Real: 3.441e-09 | Load: 0.0264, Train: 0.4365
Step 100101 | L1: 0.1008 | Vgg: 0.1843 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.86e-09, Real: 3.441e-09 | Load: 0.02992, Train: 0.4337
Step 100102 | L1: 0.1008 | Vgg: 0.1844 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.858e-09, Real: 3.44e-09 | Load: 0.02433, Train: 0.4394
Step 100103 | L1: 0.1008 | Vgg: 0.1844 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.856e-09, Real: 3.439e-09 | Load: 0.02874, Train: 0.4169
Step 100104 | L1: 0.1008 | Vgg: 0.1844 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.855e-09, Real: 3.438e-09 | Load: 0.02512, Train: 0.4288
Step 100105 | L1: 0.1008 | Vgg: 0.1844 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.853e-09, Real: 3.437e-09 | Load: 0.02596, Train: 0.4418
Step 100106 | L1: 0.1008 | Vgg: 0.1844 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.851e-09, Real: 3.436e-09 | Load: 0.02523, Train: 0.4496
Step 100107 | L1: 0.1008 | Vgg: 0.1845 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.85e-09, Real: 3.436e-09 | Load: 0.02465, Train: 0.58
Step 100108 | L1: 0.1008 | Vgg: 0.1845 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.848e-09, Real: 3.435e-09 | Load: 0.02774, Train: 0.429
Step 100109 | L1: 0.1008 | Vgg: 0.1845 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.846e-09, Real: 3.434e-09 | Load: 0.02933, Train: 0.4393
Step 100110 | L1: 0.1008 | Vgg: 0.1845 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.845e-09, Real: 3.433e-09 | Load: 0.04429, Train: 0.4541
Step 100111 | L1: 0.1008 | Vgg: 0.1845 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.843e-09, Real: 3.432e-09 | Load: 0.02814, Train: 0.4483
Step 100112 | L1: 0.1008 | Vgg: 0.1846 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.841e-09, Real: 3.431e-09 | Load: 0.03909, Train: 0.5072
Step 100113 | L1: 0.1008 | Vgg: 0.1846 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.84e-09, Real: 3.431e-09 | Load: 0.02431, Train: 0.4351
Step 100114 | L1: 0.1008 | Vgg: 0.1846 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.838e-09, Real: 3.43e-09 | Load: 0.02435, Train: 0.4256
Step 100115 | L1: 0.1008 | Vgg: 0.1846 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.836e-09, Real: 3.429e-09 | Load: 0.02303, Train: 0.4376
Step 100116 | L1: 0.1008 | Vgg: 0.1846 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.835e-09, Real: 3.428e-09 | Load: 0.02592, Train: 0.4453
Step 100117 | L1: 0.1009 | Vgg: 0.1846 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.833e-09, Real: 3.427e-09 | Load: 0.02734, Train: 0.5753
Step 100118 | L1: 0.1009 | Vgg: 0.1847 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.831e-09, Real: 3.426e-09 | Load: 0.0221, Train: 0.4198
Step 100119 | L1: 0.1009 | Vgg: 0.1847 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.83e-09, Real: 3.426e-09 | Load: 0.03012, Train: 0.4505
Step 100120 | L1: 0.1009 | Vgg: 0.1847 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.828e-09, Real: 3.425e-09 | Load: 0.02428, Train: 0.4198
Step 100121 | L1: 0.1009 | Vgg: 0.1847 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.826e-09, Real: 3.424e-09 | Load: 0.03928, Train: 0.4372
Step 100122 | L1: 0.1009 | Vgg: 0.1847 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.825e-09, Real: 3.423e-09 | Load: 0.04822, Train: 0.4368
Step 100123 | L1: 0.1009 | Vgg: 0.1848 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.823e-09, Real: 3.422e-09 | Load: 0.02759, Train: 0.4182
Step 100124 | L1: 0.1009 | Vgg: 0.1848 | SW: 0.03 | Sync: 19.61 | DW: 0.025 | Percep: 1.879 | Fake: 6.821e-09, Real: 3.421e-09 | Load: 0.02898, Train: 0.4259
Step 100125 | L1: 0.1009 | Vgg: 0.1848 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.82e-09, Real: 3.421e-09 | Load: 0.02869, Train: 0.4407
Step 100126 | L1: 0.1009 | Vgg: 0.1848 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.818e-09, Real: 3.42e-09 | Load: 0.04285, Train: 0.569
Step 100127 | L1: 0.1009 | Vgg: 0.1848 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.816e-09, Real: 3.419e-09 | Load: 0.02816, Train: 0.4654
Step 100128 | L1: 0.1009 | Vgg: 0.1848 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.815e-09, Real: 3.418e-09 | Load: 0.02898, Train: 0.426
Step 100129 | L1: 0.1009 | Vgg: 0.1849 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.813e-09, Real: 3.417e-09 | Load: 0.02626, Train: 0.425
Step 100130 | L1: 0.1009 | Vgg: 0.1849 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.811e-09, Real: 3.416e-09 | Load: 0.02557, Train: 0.4341
Step 100131 | L1: 0.1009 | Vgg: 0.1849 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.81e-09, Real: 3.416e-09 | Load: 0.02589, Train: 0.456
Step 100132 | L1: 0.1009 | Vgg: 0.1849 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.808e-09, Real: 3.415e-09 | Load: 0.02824, Train: 0.4406
Step 100133 | L1: 0.1009 | Vgg: 0.1849 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.806e-09, Real: 3.414e-09 | Load: 0.03645, Train: 0.4453
Step 100134 | L1: 0.1009 | Vgg: 0.1849 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.805e-09, Real: 3.413e-09 | Load: 0.0405, Train: 0.4572
Step 100135 | L1: 0.1009 | Vgg: 0.185 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.803e-09, Real: 3.412e-09 | Load: 0.02906, Train: 0.4502
Step 100136 | L1: 0.1009 | Vgg: 0.185 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.802e-09, Real: 3.411e-09 | Load: 0.02408, Train: 0.5787
Step 100137 | L1: 0.1009 | Vgg: 0.185 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.8e-09, Real: 3.411e-09 | Load: 0.02739, Train: 0.4574
Step 100138 | L1: 0.1009 | Vgg: 0.185 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.798e-09, Real: 3.41e-09 | Load: 0.02372, Train: 0.4557
Step 100139 | L1: 0.101 | Vgg: 0.185 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.797e-09, Real: 3.409e-09 | Load: 0.02511, Train: 0.4456
Step 100140 | L1: 0.101 | Vgg: 0.185 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.795e-09, Real: 3.408e-09 | Load: 0.02698, Train: 0.4339
Step 100141 | L1: 0.101 | Vgg: 0.1851 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.793e-09, Real: 3.407e-09 | Load: 0.02811, Train: 0.4282
Step 100142 | L1: 0.101 | Vgg: 0.1851 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.792e-09, Real: 3.407e-09 | Load: 0.02072, Train: 0.4249
Step 100143 | L1: 0.101 | Vgg: 0.1851 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.79e-09, Real: 3.406e-09 | Load: 0.0303, Train: 0.4443
Step 100144 | L1: 0.101 | Vgg: 0.1851 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.788e-09, Real: 3.405e-09 | Load: 0.02542, Train: 0.468
Step 100145 | L1: 0.101 | Vgg: 0.1851 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.787e-09, Real: 3.404e-09 | Load: 0.02515, Train: 0.4449
Step 100146 | L1: 0.101 | Vgg: 0.1851 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.785e-09, Real: 3.403e-09 | Load: 0.02439, Train: 0.5911
Step 100147 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.783e-09, Real: 3.402e-09 | Load: 0.02451, Train: 0.4303
Step 100148 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.782e-09, Real: 3.402e-09 | Load: 0.02946, Train: 0.4527
Step 100149 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.78e-09, Real: 3.401e-09 | Load: 0.02484, Train: 0.4473
Step 100150 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.779e-09, Real: 3.4e-09 | Load: 0.02602, Train: 0.4483
Step 100151 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.777e-09, Real: 3.399e-09 | Load: 0.0276, Train: 0.432
Step 100152 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.775e-09, Real: 3.398e-09 | Load: 0.02464, Train: 0.4306
Step 100153 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.774e-09, Real: 3.398e-09 | Load: 0.027, Train: 0.4401
Step 100154 | L1: 0.101 | Vgg: 0.1852 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.772e-09, Real: 3.397e-09 | Load: 0.03019, Train: 0.4528
Step 100155 | L1: 0.101 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.77e-09, Real: 3.396e-09 | Load: 0.02935, Train: 0.5544
Step 100156 | L1: 0.101 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.769e-09, Real: 3.395e-09 | Load: 0.02928, Train: 0.4298
Step 100157 | L1: 0.101 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.767e-09, Real: 3.394e-09 | Load: 0.03006, Train: 0.4386
Step 100158 | L1: 0.101 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.766e-09, Real: 3.393e-09 | Load: 0.04689, Train: 0.433
Step 100159 | L1: 0.101 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.764e-09, Real: 3.393e-09 | Load: 0.02991, Train: 0.4314
Step 100160 | L1: 0.1011 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.762e-09, Real: 3.392e-09 | Load: 0.02574, Train: 0.4406
Step 100161 | L1: 0.1011 | Vgg: 0.1853 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.761e-09, Real: 3.391e-09 | Load: 0.02528, Train: 0.4541
Step 100162 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.759e-09, Real: 3.39e-09 | Load: 0.02523, Train: 0.445
Step 100163 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.757e-09, Real: 3.389e-09 | Load: 0.02455, Train: 0.432
Step 100164 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.756e-09, Real: 3.389e-09 | Load: 0.02555, Train: 0.4501
Step 100165 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.754e-09, Real: 3.388e-09 | Load: 0.02611, Train: 0.5784
Step 100166 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.753e-09, Real: 3.387e-09 | Load: 0.02533, Train: 0.4371
Step 100167 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.751e-09, Real: 3.386e-09 | Load: 0.02539, Train: 0.445
Step 100168 | L1: 0.1011 | Vgg: 0.1854 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.749e-09, Real: 3.385e-09 | Load: 0.02436, Train: 0.4511
Step 100169 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.748e-09, Real: 3.384e-09 | Load: 0.02461, Train: 0.4574
Step 100170 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.746e-09, Real: 3.384e-09 | Load: 0.02539, Train: 0.4357
Step 100171 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.744e-09, Real: 3.383e-09 | Load: 0.02535, Train: 0.4149
Step 100172 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.743e-09, Real: 3.382e-09 | Load: 0.03151, Train: 0.4095
Step 100173 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.741e-09, Real: 3.381e-09 | Load: 0.02947, Train: 0.4239
Step 100174 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.74e-09, Real: 3.38e-09 | Load: 0.04206, Train: 0.5776
Step 100175 | L1: 0.1011 | Vgg: 0.1855 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.738e-09, Real: 3.38e-09 | Load: 0.03344, Train: 0.432
Step 100176 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.736e-09, Real: 3.379e-09 | Load: 0.02433, Train: 0.4531
Step 100177 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.735e-09, Real: 3.378e-09 | Load: 0.02498, Train: 0.449
Step 100178 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.733e-09, Real: 3.377e-09 | Load: 0.02478, Train: 0.4627
Step 100179 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.732e-09, Real: 3.376e-09 | Load: 0.02474, Train: 0.4602
Step 100180 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.73e-09, Real: 3.376e-09 | Load: 0.02435, Train: 0.4387
Step 100181 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.728e-09, Real: 3.375e-09 | Load: 0.02394, Train: 0.4501
Step 100182 | L1: 0.1011 | Vgg: 0.1856 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.727e-09, Real: 3.374e-09 | Load: 0.02605, Train: 0.4377
Step 100183 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.725e-09, Real: 3.373e-09 | Load: 0.02469, Train: 0.4232
Step 100184 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.724e-09, Real: 3.372e-09 | Load: 0.02616, Train: 0.5746
Step 100185 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.722e-09, Real: 3.372e-09 | Load: 0.02489, Train: 0.4328
Step 100186 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.72e-09, Real: 3.371e-09 | Load: 0.02573, Train: 0.4215
Step 100187 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.719e-09, Real: 3.37e-09 | Load: 0.02713, Train: 0.4173
Step 100188 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.717e-09, Real: 3.369e-09 | Load: 0.03248, Train: 0.4133
Step 100189 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.715e-09, Real: 3.368e-09 | Load: 0.03105, Train: 0.4257
Step 100190 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.714e-09, Real: 3.368e-09 | Load: 0.04235, Train: 0.448
Step 100191 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.712e-09, Real: 3.367e-09 | Load: 0.03062, Train: 0.4256
Step 100192 | L1: 0.1011 | Vgg: 0.1857 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.711e-09, Real: 3.366e-09 | Load: 0.02461, Train: 0.453
Step 100193 | L1: 0.1011 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.709e-09, Real: 3.365e-09 | Load: 0.02674, Train: 0.4558
Step 100194 | L1: 0.1011 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.56 | DW: 0.025 | Percep: 1.879 | Fake: 6.707e-09, Real: 3.364e-09 | Load: 0.02547, Train: 0.5936
Step 100195 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.706e-09, Real: 3.363e-09 | Load: 0.02551, Train: 0.4323
Step 100196 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.704e-09, Real: 3.363e-09 | Load: 0.02535, Train: 0.4402
Step 100197 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.703e-09, Real: 3.362e-09 | Load: 0.02541, Train: 0.4478
Step 100198 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.56 | DW: 0.025 | Percep: 1.879 | Fake: 6.701e-09, Real: 3.361e-09 | Load: 0.02438, Train: 0.44
Step 100199 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.56 | DW: 0.025 | Percep: 1.879 | Fake: 6.699e-09, Real: 3.36e-09 | Load: 0.02726, Train: 0.4419
Step 100200 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.56 | DW: 0.025 | Percep: 1.879 | Fake: 6.698e-09, Real: 3.359e-09 | Load: 0.02525, Train: 0.459
Step 100201 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.696e-09, Real: 3.359e-09 | Load: 0.0261, Train: 0.4452
Step 100202 | L1: 0.1012 | Vgg: 0.1858 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.695e-09, Real: 3.358e-09 | Load: 0.02592, Train: 0.4294
Step 100203 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.693e-09, Real: 3.357e-09 | Load: 0.02259, Train: 0.5527
Step 100204 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.56 | DW: 0.025 | Percep: 1.879 | Fake: 6.692e-09, Real: 3.356e-09 | Load: 0.02696, Train: 0.4447
Step 100205 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.69e-09, Real: 3.355e-09 | Load: 0.03112, Train: 0.4279
Step 100206 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.688e-09, Real: 3.355e-09 | Load: 0.04155, Train: 0.432
Step 100207 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.57 | DW: 0.025 | Percep: 1.879 | Fake: 6.687e-09, Real: 3.354e-09 | Load: 0.03127, Train: 0.4515
Step 100208 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.685e-09, Real: 3.353e-09 | Load: 0.02501, Train: 0.4632
Step 100209 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.684e-09, Real: 3.352e-09 | Load: 0.0243, Train: 0.4404
Step 100210 | L1: 0.1012 | Vgg: 0.1859 | SW: 0.03 | Sync: 19.58 | DW: 0.025 | Percep: 1.879 | Fake: 6.682e-09, Real: 3.352e-09 | Load: 0.02518, Train: 0.4183
Step 100211 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.68e-09, Real: 3.351e-09 | Load: 0.02973, Train: 0.4218
Step 100212 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.679e-09, Real: 3.35e-09 | Load: 0.02489, Train: 0.4524
Step 100213 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.677e-09, Real: 3.349e-09 | Load: 0.02503, Train: 0.5774
Step 100214 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.676e-09, Real: 3.348e-09 | Load: 0.02415, Train: 0.4383
Step 100215 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.6 | DW: 0.025 | Percep: 1.879 | Fake: 6.674e-09, Real: 3.348e-09 | Load: 0.02947, Train: 0.4224
Step 100216 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.672e-09, Real: 3.347e-09 | Load: 0.04103, Train: 0.5114
Step 100217 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.671e-09, Real: 3.346e-09 | Load: 0.02737, Train: 0.4456
Step 100218 | L1: 0.1012 | Vgg: 0.186 | SW: 0.03 | Sync: 19.59 | DW: 0.025 | Percep: 1.879 | Fake: 6.669e-09, Real: 3.345e-09 | Load: 0.02391, Train: 0.4412
